measure_name,value_set_name,value_set_oid,code,codeSystem,codeSystemName,codeSystemVersion,displayName
controlling_high_blood_pressure,Dialysis Services,2.16.840.1.113883.3.464.1003.109.12.1013,90947,2.16.840.1.113883.6.12,CPT,2019,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies) requiring repeated evaluations by a physician or other qualified health care professional, with or without substantial revision of dialysis prescription"
controlling_high_blood_pressure,Dialysis Services,2.16.840.1.113883.3.464.1003.109.12.1013,G0257,2.16.840.1.113883.6.285,HCPCS,2019,Unscheduled or emergency dialysis treatment for an esrd patient in a hospital outpatient department that is not certified as an esrd facility
controlling_high_blood_pressure,Encounter Inpatient,2.16.840.1.113883.3.666.5.307,183452005,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Emergency hospital admission (procedure)
controlling_high_blood_pressure,Encounter Inpatient,2.16.840.1.113883.3.666.5.307,32485007,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Hospital admission (procedure)
controlling_high_blood_pressure,Encounter Inpatient,2.16.840.1.113883.3.666.5.307,8715000,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,"Hospital admission, elective (procedure)"
controlling_high_blood_pressure,End Stage Renal Disease,2.16.840.1.113883.3.526.3.353,236434000,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,End stage renal failure untreated by renal replacement therapy (disorder)
controlling_high_blood_pressure,End Stage Renal Disease,2.16.840.1.113883.3.526.3.353,236435004,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,End stage renal failure on dialysis (disorder)
controlling_high_blood_pressure,End Stage Renal Disease,2.16.840.1.113883.3.526.3.353,236436003,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,End stage renal failure with renal transplant (disorder)
controlling_high_blood_pressure,End Stage Renal Disease,2.16.840.1.113883.3.526.3.353,46177005,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,End-stage renal disease (disorder)
controlling_high_blood_pressure,End Stage Renal Disease,2.16.840.1.113883.3.526.3.353,585.6,2.16.840.1.113883.6.103,ICD9CM,2013,End stage renal disease
controlling_high_blood_pressure,End Stage Renal Disease,2.16.840.1.113883.3.526.3.353,N18.6,2.16.840.1.113883.6.90,ICD10CM,2019,End stage renal disease
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90951,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 4 or more face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90952,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 2-3 face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90953,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 1 face-to-face visit by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90954,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 4 or more face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90955,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 2-3 face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90956,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 1 face-to-face visit by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90957,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 4 or more face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90958,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 2-3 face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90959,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 1 face-to-face visit by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90960,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 20 years of age and older; with 4 or more face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90961,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 20 years of age and older; with 2-3 face-to-face visits by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90962,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services monthly, for patients 20 years of age and older; with 1 face-to-face visit by a physician or other qualified health care professional per month"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90963,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90964,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90965,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90966,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 20 years of age and older"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90967,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients younger than 2 years of age"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90968,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 2-11 years of age"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90969,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 12-19 years of age"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90970,2.16.840.1.113883.6.12,CPT,2019,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 20 years of age and older"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90989,2.16.840.1.113883.6.12,CPT,2019,"Dialysis training, patient, including helper where applicable, any mode, completed course"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90993,2.16.840.1.113883.6.12,CPT,2019,"Dialysis training, patient, including helper where applicable, any mode, course not completed, per training session"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90997,2.16.840.1.113883.6.12,CPT,2019,"Hemoperfusion (eg, with activated charcoal or resin)"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,90999,2.16.840.1.113883.6.12,CPT,2019,"Unlisted dialysis procedure, inpatient or outpatient"
controlling_high_blood_pressure,ESRD Monthly Outpatient Services,2.16.840.1.113883.3.464.1003.109.12.1014,99512,2.16.840.1.113883.6.12,CPT,2019,Home visit for hemodialysis
controlling_high_blood_pressure,Essential Hypertension,2.16.840.1.113883.3.464.1003.104.12.1011,10725009,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Benign hypertension (disorder)
controlling_high_blood_pressure,Essential Hypertension,2.16.840.1.113883.3.464.1003.104.12.1011,1201005,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Benign essential hypertension (disorder)
controlling_high_blood_pressure,Essential Hypertension,2.16.840.1.113883.3.464.1003.104.12.1011,371125006,2.16.840.1.113883.6.96,SNOMEDCT,2018-09,Labile essential hypertension (disorder)
controlling_high_blood_pressure,Essential Hypertension,2.16.840.1.113883.3.464.1003.104.12.1011,401.0,2.16.840.1.113883.6.103,ICD9CM,2013,Malignant essential hypertension
controlling_high_blood_pressure,Essential Hypertension,2.16.840.1.113883.3.464.1003.104.12.1011,401.1,2.16.840.1.113883.6.103,ICD9CM,2013,Benign essential hypertension
controlling_high_blood_pressure,Essential Hypertension,2.16.840.1.113883.3.464.1003.104.12.1011,401.9,2.16.840.1.113883.6.103,ICD9CM,2013,Unspecified essential hypertension
